YEAR_MONTH,DAY_TYPE,TIME_PER_HOUR,PT_TYPE,PT_CODE,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_OUT_VOLUME
2024-02,WEEKDAY,9,TRAIN,CC11,7125,56482
2024-02,WEEKDAY,0,TRAIN,SE1,65,714
2024-02,WEEKENDS/HOLIDAY,0,TRAIN,SE1,54,286
2024-02,WEEKENDS/HOLIDAY,12,TRAIN,NS14,15530,11665
2024-02,WEEKDAY,12,TRAIN,NS14,27277,20173
2024-02,WEEKENDS/HOLIDAY,14,TRAIN,SE4,1606,1545
2024-02,WEEKDAY,14,TRAIN,SE4,3228,3834
2024-02,WEEKDAY,23,TRAIN,EW11,5222,8191
2024-02,WEEKENDS/HOLIDAY,23,TRAIN,EW11,2580,3883
2024-02,WEEKDAY,8,TRAIN,TE18,2584,16888
2024-02,WEEKENDS/HOLIDAY,8,TRAIN,TE18,732,1765
2024-02,WEEKDAY,6,TRAIN,BP13,4219,453
2024-02,WEEKENDS/HOLIDAY,6,TRAIN,BP13,365,91
2024-02,WEEKENDS/HOLIDAY,23,TRAIN,EW8/CC9,5159,5035
2024-02,WEEKDAY,23,TRAIN,EW8/CC9,12075,11492
2024-02,WEEKDAY,9,TRAIN,SW2,5296,2207
2024-02,WEEKENDS/HOLIDAY,9,TRAIN,SW2,2352,1464
2024-02,WEEKDAY,21,TRAIN,CC4/DT15,39120,4695
2024-02,WEEKENDS/HOLIDAY,21,TRAIN,CC4/DT15,20750,3148
2024-02,WEEKDAY,13,TRAIN,CC19/DT9,7651,7332
2024-02,WEEKENDS/HOLIDAY,13,TRAIN,CC19/DT9,5354,5289
2024-02,WEEKDAY,8,TRAIN,DT23,6320,19834
2024-02,WEEKENDS/HOLIDAY,8,TRAIN,DT23,813,1516
2024-02,WEEKENDS/HOLIDAY,20,TRAIN,TE12,1017,840
2024-02,WEEKDAY,20,TRAIN,TE12,2838,1998
2024-02,WEEKDAY,14,TRAIN,NS15,19003,14802
2024-02,WEEKENDS/HOLIDAY,14,TRAIN,NS15,5472,4827
2024-02,WEEKDAY,22,TRAIN,NS14,16000,41299
2024-02,WEEKENDS/HOLIDAY,22,TRAIN,NS14,8635,16658
2024-02,WEEKDAY,21,TRAIN,NS10,15748,50649
2024-02,WEEKENDS/HOLIDAY,21,TRAIN,NS10,7040,19986
2024-02,WEEKENDS/HOLIDAY,12,TRAIN,DT3,5124,2730
2024-02,WEEKDAY,12,TRAIN,DT3,6978,4161
2024-02,WEEKENDS/HOLIDAY,13,TRAIN,DT27,3923,2983
2024-02,WEEKDAY,13,TRAIN,DT27,10790,7040
2024-02,WEEKDAY,0,TRAIN,NE15,100,1932
2024-02,WEEKENDS/HOLIDAY,0,TRAIN,NE15,45,990
2024-02,WEEKDAY,18,TRAIN,TE16,16935,13762
2024-02,WEEKENDS/HOLIDAY,18,TRAIN,TE16,3516,3589
2024-02,WEEKENDS/HOLIDAY,6,TRAIN,EW5,6275,2499
2024-02,WEEKDAY,6,TRAIN,EW5,37916,15312
2024-02,WEEKENDS/HOLIDAY,16,TRAIN,EW30,2727,670
2024-02,WEEKDAY,16,TRAIN,EW30,6351,675
2024-02,WEEKDAY,9,TRAIN,BP8,1530,1925
2024-02,WEEKENDS/HOLIDAY,9,TRAIN,BP8,473,595
2024-02,WEEKDAY,22,TRAIN,NS17/CC15,18568,31813
2024-02,WEEKENDS/HOLIDAY,22,TRAIN,NS17/CC15,7774,12761
2024-02,WEEKDAY,19,TRAIN,TE16,8107,9392
2024-02,WEEKENDS/HOLIDAY,19,TRAIN,TE16,3270,2881
2024-02,WEEKENDS/HOLIDAY,9,TRAIN,EW6,6087,3283
2024-02,WEEKDAY,9,TRAIN,EW6,19929,10255
2024-02,WEEKENDS/HOLIDAY,21,TRAIN,NS15,3431,5544
2024-02,WEEKDAY,21,TRAIN,NS15,12167,13976
2024-02,WEEKDAY,12,TRAIN,NE16/STC,42137,37701
2024-02,WEEKENDS/HOLIDAY,12,TRAIN,NE16/STC,24120,19499
2024-02,WEEKENDS/HOLIDAY,21,TRAIN,EW31,612,1748
2024-02,WEEKDAY,21,TRAIN,EW31,2284,1953
2024-02,WEEKDAY,18,TRAIN,DT10/TE11,17242,17577
2024-02,WEEKENDS/HOLIDAY,18,TRAIN,DT10/TE11,3809,3416
2024-02,WEEKDAY,6,TRAIN,PW4,9142,1077
2024-02,WEEKENDS/HOLIDAY,6,TRAIN,PW4,851,163
2024-02,WEEKENDS/HOLIDAY,10,TRAIN,TE1,2043,619
2024-02,WEEKDAY,10,TRAIN,TE1,4408,3567
2024-02,WEEKENDS/HOLIDAY,8,TRAIN,NE15,8825,3312
2024-02,WEEKDAY,8,TRAIN,NE15,76389,10380
2024-02,WEEKDAY,17,TRAIN,NS16,60494,78975
2024-02,WEEKENDS/HOLIDAY,17,TRAIN,NS16,20840,26282
2024-02,WEEKENDS/HOLIDAY,22,TRAIN,EW6,1812,5465
2024-02,WEEKDAY,22,TRAIN,EW6,3760,13399
2024-02,WEEKDAY,8,TRAIN,EW18,43434,52074
2024-02,WEEKENDS/HOLIDAY,8,TRAIN,EW18,5617,5681
2024-02,WEEKDAY,18,TRAIN,TE3,18637,23789
2024-02,WEEKENDS/HOLIDAY,18,TRAIN,TE3,3445,3449
2024-02,WEEKDAY,9,TRAIN,CC17/TE9,9757,10166
2024-02,WEEKENDS/HOLIDAY,9,TRAIN,CC17/TE9,2298,1700
2024-02,WEEKDAY,16,TRAIN,CC19/DT9,8583,8255
2024-02,WEEKENDS/HOLIDAY,16,TRAIN,CC19/DT9,5248,5341
2024-02,WEEKDAY,16,TRAIN,SW2,3894,5700
2024-02,WEEKENDS/HOLIDAY,16,TRAIN,SW2,2393,2320
2024-02,WEEKENDS/HOLIDAY,23,TRAIN,SE1,279,1358
2024-02,WEEKDAY,23,TRAIN,SE1,358,2766
2024-02,WEEKENDS/HOLIDAY,10,TRAIN,TE8,4041,4172
2024-02,WEEKDAY,10,TRAIN,TE8,6278,7070
2024-02,WEEKENDS/HOLIDAY,23,TRAIN,NE16/STC,2423,10442
2024-02,WEEKDAY,23,TRAIN,NE16/STC,4441,22876
2024-02,WEEKENDS/HOLIDAY,8,TRAIN,SE5,1139,771
2024-02,WEEKDAY,8,TRAIN,SE5,6277,1614
2024-02,WEEKENDS/HOLIDAY,15,TRAIN,NE8,21609,23284
2024-02,WEEKDAY,15,TRAIN,NE8,28979,29500
2024-02,WEEKENDS/HOLIDAY,18,TRAIN,NS11,17787,23411
2024-02,WEEKDAY,18,TRAIN,NS11,55176,119614
2024-02,WEEKENDS/HOLIDAY,7,TRAIN,TE16,1044,1007
2024-02,WEEKDAY,7,TRAIN,TE16,8499,6187
2024-02,WEEKENDS/HOLIDAY,0,TRAIN,EW17,32,340
2024-02,WEEKDAY,0,TRAIN,EW17,119,967
2024-02,WEEKDAY,11,TRAIN,CC4/DT15,12293,25870
2024-02,WEEKENDS/HOLIDAY,11,TRAIN,CC4/DT15,3270,10310
2024-02,WEEKENDS/HOLIDAY,17,TRAIN,NS18,6838,6398
2024-02,WEEKDAY,17,TRAIN,NS18,22730,20666
2024-02,WEEKDAY,16,TRAIN,NS2,24940,32296
2024-02,WEEKENDS/HOLIDAY,16,TRAIN,NS2,11789,13183
2024-02,WEEKDAY,22,TRAIN,CC11,9196,7242
2024-02,WEEKENDS/HOLIDAY,22,TRAIN,CC11,2461,3277
2024-02,WEEKDAY,11,TRAIN,DT27,6667,4984
2024-02,WEEKENDS/HOLIDAY,11,TRAIN,DT27,3903,2308
2024-02,WEEKDAY,13,TRAIN,TE14/NS22,76355,77430
2024-02,WEEKENDS/HOLIDAY,13,TRAIN,TE14/NS22,37632,51245
2024-02,WEEKDAY,6,TRAIN,CC10/DT26,16135,6923
2024-02,WEEKENDS/HOLIDAY,6,TRAIN,CC10/DT26,2846,1199
2024-02,WEEKENDS/HOLIDAY,16,TRAIN,NS4/BP1,17399,19070
2024-02,WEEKDAY,16,TRAIN,NS4/BP1,38299,49031
2024-02,WEEKDAY,19,TRAIN,BP3,2894,11304
2024-02,WEEKENDS/HOLIDAY,19,TRAIN,BP3,1347,2292
2024-02,WEEKENDS/HOLIDAY,0,TRAIN,EW11,99,280
2024-02,WEEKDAY,0,TRAIN,EW11,183,729
2024-02,WEEKDAY,22,TRAIN,TE3,1706,10054
2024-02,WEEKENDS/HOLIDAY,22,TRAIN,TE3,897,4210
2024-02,WEEKDAY,14,TRAIN,NS2,21406,22575
2024-02,WEEKENDS/HOLIDAY,14,TRAIN,NS2,11806,11380
2024-02,WEEKDAY,5,TRAIN,DT31,2025,89
2024-02,WEEKENDS/HOLIDAY,5,TRAIN,DT31,338,9
2024-02,WEEKDAY,21,TRAIN,CC5,4291,3580
2024-02,WEEKENDS/HOLIDAY,21,TRAIN,CC5,2205,1811
2024-02,WEEKENDS/HOLIDAY,15,TRAIN,NE13,10604,9833
2024-02,WEEKDAY,15,TRAIN,NE13,25341,23057
2024-02,WEEKDAY,21,TRAIN,NE13,15230,25026
2024-02,WEEKENDS/HOLIDAY,21,TRAIN,NE13,5581,9644
2024-02,WEEKENDS/HOLIDAY,12,TRAIN,NS9/TE2,26578,25595
2024-02,WEEKDAY,12,TRAIN,NS9/TE2,47902,50688
2024-02,WEEKDAY,14,TRAIN,CC5,3784,3913
2024-02,WEEKENDS/HOLIDAY,14,TRAIN,CC5,2554,2718
2024-02,WEEKENDS/HOLIDAY,16,TRAIN,PE5,2395,2368
2024-02,WEEKDAY,16,TRAIN,PE5,5302,7362
2024-02,WEEKENDS/HOLIDAY,9,TRAIN,NE9,10666,6145
2024-02,WEEKDAY,9,TRAIN,NE9,31931,28052
2024-02,WEEKENDS/HOLIDAY,17,TRAIN,BP10,1395,1861
2024-02,WEEKDAY,17,TRAIN,BP10,3252,6573
2024-02,WEEKENDS/HOLIDAY,11,TRAIN,DT29,3634,1595
2024-02,WEEKDAY,11,TRAIN,DT29,6246,2682
2024-02,WEEKDAY,12,TRAIN,NS19,39569,33909
2024-02,WEEKENDS/HOLIDAY,12,TRAIN,NS19,19801,15012
2024-02,WEEKDAY,11,TRAIN,EW12/DT14,39857,70772
2024-02,WEEKENDS/HOLIDAY,11,TRAIN,EW12/DT14,20968,42974
2024-02,WEEKENDS/HOLIDAY,14,TRAIN,DT10/TE11,3153,2998
2024-02,WEEKDAY,14,TRAIN,DT10/TE11,15135,6293
2024-02,WEEKENDS/HOLIDAY,19,TRAIN,TE1,1438,2621
2024-02,WEEKDAY,19,TRAIN,TE1,7635,6406
2024-02,WEEKENDS/HOLIDAY,11,TRAIN,SE1,2445,1403
2024-02,WEEKDAY,11,TRAIN,SE1,3964,2292
2024-02,WEEKDAY,22,TRAIN,EW3,5751,17714
2024-02,WEEKENDS/HOLIDAY,22,TRAIN,EW3,2877,7226
2024-02,WEEKDAY,16,TRAIN,EW26,29155,30379
2024-02,WEEKENDS/HOLIDAY,16,TRAIN,EW26,14090,13827
2024-02,WEEKENDS/HOLIDAY,8,TRAIN,NS19,11766,9146
2024-02,WEEKDAY,8,TRAIN,NS19,78726,64850
2024-02,WEEKDAY,18,TRAIN,SW3,2371,5846
2024-02,WEEKENDS/HOLIDAY,18,TRAIN,SW3,1000,1232
2024-02,WEEKDAY,7,TRAIN,SW5,23681,7073
2024-02,WEEKENDS/HOLIDAY,7,TRAIN,SW5,1837,795
2024-02,WEEKDAY,18,TRAIN,NE15,23299,70222
2024-02,WEEKENDS/HOLIDAY,18,TRAIN,NE15,9253,12232
2024-02,WEEKENDS/HOLIDAY,21,TRAIN,SE3,492,1875
2024-02,WEEKDAY,21,TRAIN,SE3,718,5042
2024-02,WEEKDAY,22,TRAIN,PW1,582,105
2024-02,WEEKENDS/HOLIDAY,22,TRAIN,PW1,302,47
2024-02,WEEKDAY,5,TRAIN,CC19/DT9,351,522
2024-02,WEEKENDS/HOLIDAY,5,TRAIN,CC19/DT9,87,61
2024-02,WEEKENDS/HOLIDAY,5,TRAIN,NE16/STC,1521,396
2024-02,WEEKDAY,5,TRAIN,NE16/STC,9676,2724
2024-02,WEEKDAY,16,TRAIN,DT6,11572,6845
2024-02,WEEKENDS/HOLIDAY,16,TRAIN,DT6,3272,2630
2024-02,WEEKENDS/HOLIDAY,5,TRAIN,BP7,77,35
2024-02,WEEKDAY,5,TRAIN,BP7,1253,363
2024-02,WEEKDAY,19,TRAIN,PW5,2137,7800
2024-02,WEEKENDS/HOLIDAY,19,TRAIN,PW5,1234,3379
2024-02,WEEKDAY,9,TRAIN,NE7/DT12,18475,38519
2024-02,WEEKENDS/HOLIDAY,9,TRAIN,NE7/DT12,7856,19507
2024-02,WEEKDAY,19,TRAIN,TE13,5212,3506
2024-02,WEEKENDS/HOLIDAY,19,TRAIN,TE13,1705,1176
2024-02,WEEKDAY,16,TRAIN,SW3,3046,2947
2024-02,WEEKENDS/HOLIDAY,16,TRAIN,SW3,925,1029
2024-02,WEEKENDS/HOLIDAY,9,TRAIN,PE1,1863,635
2024-02,WEEKDAY,9,TRAIN,PE1,5485,1549
2024-02,WEEKDAY,13,TRAIN,BP8,2073,1411
2024-02,WEEKENDS/HOLIDAY,13,TRAIN,BP8,723,678
2024-02,WEEKDAY,18,TRAIN,NE11,26420,35254
2024-02,WEEKENDS/HOLIDAY,18,TRAIN,NE11,7145,7409
2024-02,WEEKENDS/HOLIDAY,9,TRAIN,CC7,2972,1863
2024-02,WEEKDAY,9,TRAIN,CC7,8175,7122
2024-02,WEEKENDS/HOLIDAY,8,TRAIN,NS27/CE2/TE20,412,748
2024-02,WEEKDAY,8,TRAIN,NS27/CE2/TE20,1661,28475
2024-02,WEEKDAY,18,TRAIN,EW10,18518,32499
2024-02,WEEKENDS/HOLIDAY,18,TRAIN,EW10,8825,8988
2024-02,WEEKENDS/HOLIDAY,17,TRAIN,CC10/DT26,9076,6648
2024-02,WEEKDAY,17,TRAIN,CC10/DT26,36352,19078
2024-02,WEEKDAY,6,TRAIN,NS25/EW13,2272,15320
2024-02,WEEKENDS/HOLIDAY,6,TRAIN,NS25/EW13,1664,4479
2024-02,WEEKDAY,16,TRAIN,NS27/CE2/TE20,6787,3972
2024-02,WEEKENDS/HOLIDAY,16,TRAIN,NS27/CE2/TE20,2451,4511
2024-02,WEEKDAY,5,TRAIN,PE2,2064,181
2024-02,WEEKENDS/HOLIDAY,5,TRAIN,PE2,396,37
2024-02,WEEKENDS/HOLIDAY,17,TRAIN,PE7,2994,2087
2024-02,WEEKDAY,17,TRAIN,PE7,6545,6701
2024-02,WEEKENDS/HOLIDAY,20,TRAIN,EW2/DT32,19936,23115
2024-02,WEEKDAY,20,TRAIN,EW2/DT32,47440,64768
2024-02,WEEKDAY,19,TRAIN,NE15,15139,56693
2024-02,WEEKENDS/HOLIDAY,19,TRAIN,NE15,7050,11247
2024-02,WEEKDAY,21,TRAIN,EW11,13514,20317
2024-02,WEEKENDS/HOLIDAY,21,TRAIN,EW11,6217,9178
2024-02,WEEKENDS/HOLIDAY,16,TRAIN,EW31,2466,774
2024-02,WEEKDAY,16,TRAIN,EW31,6650,885
2024-02,WEEKENDS/HOLIDAY,23,TRAIN,CC16,378,1167
2024-02,WEEKDAY,23,TRAIN,CC16,824,2790
2024-02,WEEKENDS/HOLIDAY,17,TRAIN,EW11,10365,11016
2024-02,WEEKDAY,17,TRAIN,EW11,33931,24043
2024-02,WEEKENDS/HOLIDAY,5,TRAIN,NE17/PTC,1782,360
2024-02,WEEKDAY,5,TRAIN,NE17/PTC,9663,1914
2024-02,WEEKDAY,12,TRAIN,BP4,8061,7269
2024-02,WEEKENDS/HOLIDAY,12,TRAIN,BP4,935,699
2024-02,WEEKENDS/HOLIDAY,20,TRAIN,CC4/DT15,13777,5410
2024-02,WEEKDAY,20,TRAIN,CC4/DT15,31534,9010
2024-02,WEEKENDS/HOLIDAY,21,TRAIN,NS19,8531,17348
2024-02,WEEKDAY,21,TRAIN,NS19,22346,44038
2024-02,WEEKDAY,13,TRAIN,NS11,29929,29084
2024-02,WEEKENDS/HOLIDAY,13,TRAIN,NS11,19365,16449
2024-02,WEEKENDS/HOLIDAY,17,TRAIN,NS14,16802,15142
2024-02,WEEKDAY,17,TRAIN,NS14,40487,54119
2024-02,WEEKENDS/HOLIDAY,6,TRAIN,DT3,827,403
2024-02,WEEKDAY,6,TRAIN,DT3,8351,1368
2024-02,WEEKENDS/HOLIDAY,5,TRAIN,CC5,50,6
2024-02,WEEKDAY,5,TRAIN,CC5,457,14
2024-02,WEEKENDS/HOLIDAY,12,TRAIN,EW12/DT14,27273,46051
2024-02,WEEKDAY,12,TRAIN,EW12/DT14,50889,81422
2024-02,WEEKDAY,0,TRAIN,NS13,1663,9175
2024-02,WEEKENDS/HOLIDAY,0,TRAIN,NS13,912,4892
2024-02,WEEKENDS/HOLIDAY,16,TRAIN,TE7,2792,2228
2024-02,WEEKDAY,16,TRAIN,TE7,8377,6801
2024-02,WEEKENDS/HOLIDAY,12,TRAIN,EW14/NS26,9295,11987
2024-02,WEEKDAY,12,TRAIN,EW14/NS26,68519,49729
2024-02,WEEKENDS/HOLIDAY,13,TRAIN,NE15,10058,9068
2024-02,WEEKDAY,13,TRAIN,NE15,18225,17163
2024-02,WEEKDAY,18,TRAIN,EW18,51036,44401
2024-02,WEEKENDS/HOLIDAY,18,TRAIN,EW18,7898,8086
2024-02,WEEKDAY,12,TRAIN,PE3,6459,4974
2024-02,WEEKENDS/HOLIDAY,12,TRAIN,PE3,3896,2591
2024-02,WEEKENDS/HOLIDAY,11,TRAIN,DT33,8701,3433
2024-02,WEEKDAY,11,TRAIN,DT33,15176,5405
2024-02,WEEKDAY,9,TRAIN,DT34,7189,8286
2024-02,WEEKENDS/HOLIDAY,9,TRAIN,DT34,1653,1277
2024-02,WEEKDAY,22,TRAIN,BP3,1259,4593
2024-02,WEEKENDS/HOLIDAY,22,TRAIN,BP3,625,1953
2024-02,WEEKDAY,16,TRAIN,DT23,4848,3185
2024-02,WEEKENDS/HOLIDAY,16,TRAIN,DT23,1579,1398
2024-02,WEEKDAY,23,TRAIN,CC26,698,569
2024-02,WEEKENDS/HOLIDAY,23,TRAIN,CC26,259,257
2024-02,WEEKDAY,12,TRAIN,EW6,10511,9044
2024-02,WEEKENDS/HOLIDAY,12,TRAIN,EW6,6476,4888
2024-02,WEEKDAY,16,TRAIN,NS15,35579,13817
2024-02,WEEKENDS/HOLIDAY,16,TRAIN,NS15,6094,5495
2024-02,WEEKENDS/HOLIDAY,10,TRAIN,NS17/CC15,18792,13452
2024-02,WEEKDAY,10,TRAIN,NS17/CC15,38452,25760
2024-02,WEEKDAY,8,TRAIN,PW5,5879,1706
2024-02,WEEKENDS/HOLIDAY,8,TRAIN,PW5,2238,721
2024-02,WEEKDAY,12,TRAIN,DT27,7671,6194
2024-02,WEEKENDS/HOLIDAY,12,TRAIN,DT27,4236,2949
2024-02,WEEKENDS/HOLIDAY,20,TRAIN,NE11,4730,5821
2024-02,WEEKDAY,20,TRAIN,NE11,12048,15797
2024-02,WEEKENDS/HOLIDAY,17,TRAIN,EW10,8720,8915
2024-02,WEEKDAY,17,TRAIN,EW10,15456,19395
2024-02,WEEKENDS/HOLIDAY,6,TRAIN,CC26,248,2036
2024-02,WEEKDAY,6,TRAIN,CC26,1742,10303
2024-02,WEEKENDS/HOLIDAY,16,TRAIN,BP9,748,798
2024-02,WEEKDAY,16,TRAIN,BP9,1752,2660
2024-02,WEEKENDS/HOLIDAY,12,TRAIN,NE1/CC29,15747,40977
2024-02,WEEKDAY,12,TRAIN,NE1/CC29,31425,64638
2024-02,WEEKENDS/HOLIDAY,16,TRAIN,SW5,3714,3572
2024-02,WEEKDAY,16,TRAIN,SW5,7721,10271
2024-02,WEEKDAY,13,TRAIN,DT20,4328,6257
2024-02,WEEKENDS/HOLIDAY,13,TRAIN,DT20,2345,2660
2024-02,WEEKDAY,18,TRAIN,NE9,56330,46059
2024-02,WEEKENDS/HOLIDAY,18,TRAIN,NE9,10460,10646
2024-02,WEEKENDS/HOLIDAY,13,TRAIN,TE6,4653,3565
2024-02,WEEKDAY,13,TRAIN,TE6,10102,7464
2024-02,WEEKENDS/HOLIDAY,5,TRAIN,EW22,85,26
2024-02,WEEKDAY,5,TRAIN,EW22,495,680
2024-02,WEEKDAY,9,TRAIN,EW3,24369,11688
2024-02,WEEKENDS/HOLIDAY,9,TRAIN,EW3,8217,3850
2024-02,WEEKDAY,6,TRAIN,BP5,3811,1702
2024-02,WEEKENDS/HOLIDAY,6,TRAIN,BP5,312,201
2024-02,WEEKDAY,11,TRAIN,PE5,5694,2930
2024-02,WEEKENDS/HOLIDAY,11,TRAIN,PE5,3342,1567
2024-02,WEEKDAY,12,TRAIN,PW5,2292,2039
2024-02,WEEKENDS/HOLIDAY,12,TRAIN,PW5,2324,1282
2024-02,WEEKENDS/HOLIDAY,15,TRAIN,BP9,903,880
2024-02,WEEKDAY,15,TRAIN,BP9,1385,2151
2024-02,WEEKDAY,9,TRAIN,DT21,6945,15183
2024-02,WEEKENDS/HOLIDAY,9,TRAIN,DT21,2463,3213
2024-02,WEEKENDS/HOLIDAY,20,TRAIN,CC24,4019,2137
2024-02,WEEKDAY,20,TRAIN,CC24,28755,5406
2024-02,WEEKENDS/HOLIDAY,5,TRAIN,EW19,234,50
2024-02,WEEKDAY,5,TRAIN,EW19,3316,280
2024-02,WEEKDAY,15,TRAIN,SW1,3278,2551
2024-02,WEEKENDS/HOLIDAY,15,TRAIN,SW1,1088,704
2024-02,WEEKDAY,0,TRAIN,SW5,107,1292
2024-02,WEEKENDS/HOLIDAY,0,TRAIN,SW5,72,599
2024-02,WEEKDAY,18,TRAIN,EW8/CC9,117252,115066
2024-02,WEEKENDS/HOLIDAY,18,TRAIN,EW8/CC9,39626,29551
2024-02,WEEKDAY,5,TRAIN,PE3,1378,344
2024-02,WEEKENDS/HOLIDAY,5,TRAIN,PE3,262,102
2024-02,WEEKDAY,5,TRAIN,SW4,851,46
2024-02,WEEKENDS/HOLIDAY,5,TRAIN,SW4,128,8
2024-02,WEEKDAY,11,TRAIN,TE7,5881,3260
2024-02,WEEKENDS/HOLIDAY,11,TRAIN,TE7,3737,2588
2024-02,WEEKDAY,15,TRAIN,EW17,20728,25815
2024-02,WEEKENDS/HOLIDAY,15,TRAIN,EW17,11143,12018
2024-02,WEEKDAY,20,TRAIN,BP8,1602,2105
2024-02,WEEKENDS/HOLIDAY,20,TRAIN,BP8,619,631
2024-02,WEEKENDS/HOLIDAY,21,TRAIN,DT8,716,1276
2024-02,WEEKDAY,21,TRAIN,DT8,3362,2728
2024-02,WEEKDAY,23,TRAIN,BP2,139,1210
2024-02,WEEKENDS/HOLIDAY,23,TRAIN,BP2,101,571
2024-02,WEEKDAY,7,TRAIN,EW11,20131,22067
2024-02,WEEKENDS/HOLIDAY,7,TRAIN,EW11,4234,3764
2024-02,WEEKDAY,18,TRAIN,CC16,23359,16626
2024-02,WEEKENDS/HOLIDAY,18,TRAIN,CC16,3030,2857
2024-02,WEEKDAY,5,TRAIN,CC25,1117,281
2024-02,WEEKENDS/HOLIDAY,5,TRAIN,CC25,275,46
2024-02,WEEKDAY,5,TRAIN,EW8/CC9,2688,1304
2024-02,WEEKENDS/HOLIDAY,5,TRAIN,EW8/CC9,451,148
2024-02,WEEKENDS/HOLIDAY,11,TRAIN,NE8,13588,20910
2024-02,WEEKDAY,11,TRAIN,NE8,20803,26494
2024-02,WEEKDAY,0,TRAIN,NS2,608,3726
2024-02,WEEKENDS/HOLIDAY,0,TRAIN,NS2,327,1887
2024-02,WEEKDAY,7,TRAIN,SE1,12740,11628
2024-02,WEEKENDS/HOLIDAY,7,TRAIN,SE1,1210,496
2024-02,WEEKDAY,18,TRAIN,DT23,21427,9553
2024-02,WEEKENDS/HOLIDAY,18,TRAIN,DT23,1919,1655
2024-02,WEEKENDS/HOLIDAY,15,TRAIN,DT21,3720,3845
2024-02,WEEKDAY,15,TRAIN,DT21,8676,7730
2024-02,WEEKENDS/HOLIDAY,13,TRAIN,TE22,1539,4342
2024-02,WEEKDAY,13,TRAIN,TE22,1869,4023
2024-02,WEEKDAY,21,TRAIN,NS14,18363,42327
2024-02,WEEKENDS/HOLIDAY,21,TRAIN,NS14,8396,16388
2024-02,WEEKENDS/HOLIDAY,11,TRAIN,NE15,11934,6730
2024-02,WEEKDAY,11,TRAIN,NE15,18793,10289
2024-02,WEEKENDS/HOLIDAY,7,TRAIN,EW29,3493,12834
2024-02,WEEKDAY,7,TRAIN,EW29,11775,107412
2024-02,WEEKENDS/HOLIDAY,7,TRAIN,NS28,468,1055
2024-02,WEEKDAY,7,TRAIN,NS28,917,3071
2024-02,WEEKDAY,6,TRAIN,EW26,65394,28293
2024-02,WEEKENDS/HOLIDAY,6,TRAIN,EW26,10290,3842
2024-02,WEEKENDS/HOLIDAY,18,TRAIN,NS28,5253,1465
2024-02,WEEKDAY,18,TRAIN,NS28,3604,2303
2024-02,WEEKDAY,6,TRAIN,PE5,12469,1574
2024-02,WEEKENDS/HOLIDAY,6,TRAIN,PE5,1001,151
2024-02,WEEKENDS/HOLIDAY,10,TRAIN,NS12,8891,3818
2024-02,WEEKDAY,10,TRAIN,NS12,14762,6012
2024-02,WEEKENDS/HOLIDAY,21,TRAIN,EW29,2898,7108
2024-02,WEEKDAY,21,TRAIN,EW29,9485,5100
2024-02,WEEKENDS/HOLIDAY,13,TRAIN,EW28,12636,8537
2024-02,WEEKDAY,13,TRAIN,EW28,21997,17382
2024-02,WEEKDAY,7,TRAIN,TE18,1653,5916
2024-02,WEEKENDS/HOLIDAY,7,TRAIN,TE18,314,844
2024-02,WEEKDAY,11,TRAIN,TE16,6705,4698
2024-02,WEEKENDS/HOLIDAY,11,TRAIN,TE16,4509,2918
2024-02,WEEKDAY,18,TRAIN,NS2,50623,88100
2024-02,WEEKENDS/HOLIDAY,18,TRAIN,NS2,12299,15439
2024-02,WEEKENDS/HOLIDAY,10,TRAIN,BP13,753,423
2024-02,WEEKDAY,10,TRAIN,BP13,1398,667
2024-02,WEEKDAY,23,TRAIN,NS14,7780,22931
2024-02,WEEKENDS/HOLIDAY,23,TRAIN,NS14,4779,10469
2024-02,WEEKDAY,5,TRAIN,CC16,1138,266
2024-02,WEEKENDS/HOLIDAY,5,TRAIN,CC16,223,48
2024-02,WEEKENDS/HOLIDAY,14,TRAIN,CC28,1372,1433
2024-02,WEEKDAY,14,TRAIN,CC28,2239,2635
2024-02,WEEKENDS/HOLIDAY,12,TRAIN,EW28,14717,7837
2024-02,WEEKDAY,12,TRAIN,EW28,23372,15266
2024-02,WEEKENDS/HOLIDAY,20,TRAIN,CC3,7632,2246
2024-02,WEEKDAY,20,TRAIN,CC3,12964,4168
2024-02,WEEKENDS/HOLIDAY,8,TRAIN,CC21,1950,2974
2024-02,WEEKDAY,8,TRAIN,CC21,12513,11566
2024-02,WEEKDAY,23,TRAIN,CC21,3742,2424
2024-02,WEEKENDS/HOLIDAY,23,TRAIN,CC21,1597,1179
2024-02,WEEKENDS/HOLIDAY,16,TRAIN,NE1/CC29,37315,31193
2024-02,WEEKDAY,16,TRAIN,NE1/CC29,59862,41251
2024-02,WEEKENDS/HOLIDAY,0,TRAIN,CC19/DT9,61,213
2024-02,WEEKDAY,0,TRAIN,CC19/DT9,146,396
2024-02,WEEKDAY,9,TRAIN,NS18,24501,13677
2024-02,WEEKENDS/HOLIDAY,9,TRAIN,NS18,8136,3033
2024-02,WEEKENDS/HOLIDAY,23,TRAIN,DT31,526,2639
2024-02,WEEKDAY,23,TRAIN,DT31,1166,5664
2024-02,WEEKENDS/HOLIDAY,18,TRAIN,DT29,3364,3563
2024-02,WEEKDAY,18,TRAIN,DT29,11891,23828
